' Title Id;Description;Product code;Company Code;Notes;Versions;Region;Available on cdn;ico file Id;Native Resolution; Native Fps; Cap effect (NOEF, SYNCSCR, SYNCSCR)
'00050000101A4400';Toon Tanks;wup-n-atne;-;-;v0;usa;yes;'00050000101A4400';720;60;SYNCSCR
'00050000101A4800';Lost Reavers;wup-n-aphe;-;-;-;usa;yes;'000500001018D900';720;60;SYNCSCR
'00050000101A4900';Life of Pixel;wup-p-blpp;-;-;v1;eur;yes;'00050000101A3B00';720;60;SYNCSCR
'00050000101A4B00';Blek;wup-n-bl9e;-;-;v0;usa;yes;'00050000101A3900';720;60;SYNCSCR
'00050000101A4C00';Stone Shire;wup-n-bsve;-;-;v0;usa;yes;'00050000101A4C00';720;60;SYNCSCR
'00050000101A5300';DKC Jungle Climber;wup-n-daje;-;-;v1;usa;yes;'00050000101A5300';720;60;SYNCSCR
'00050000101A5400';DKC Jungle Climber;wup-n-dajp;-;-;v1;eur;yes;'00050000101A5400';720;60;SYNCSCR
'00050000101A5600';Kirby Squeak Squad;wup-n-dake;-;-;v1;usa;yes;'00050000101A5600';576;60;SYNCSCR
'00050000101A5700';Kirby Mouse Attack;wup-n-dakp;-;-;v1;eur;yes;'00050000101A5700';576;60;SYNCSCR
'00050000101A5900';Mario Golf;wup-n-nage;-;-;v0;eur;yes;'00050000101A5900';720;60;SYNCSCR
'00050000101A5B00';1080d Snowboarding;wup-n-nahe;-;-;-;eur,usa;yes;'00050000101A5B00';720;60;SYNCSCR
'00050000101A5C00';Lego Jurassic World;wup-p-aljp;00wr;-;v0;eur;yes;'00050000101A5C00';720;30;SYNCSCR
'00050000101A5D00';Badland-Game Of The Year Edition;wup-p-badp;-;-;v0;eur;yes;'00050000101A5D00';720;60;SYNCSCR
'00050000101A5E00';OlliOlli;wup-p-allp;00ub;-;v0;eur;yes;'00050000101A5E00';720;60;SYNCSCR
'00050000101A5F00';Shantae And The Pirate s Curse;wup-n-bsxe;00wy;-;v16;usa;yes;'00050000101A5F00';1080;60;SYNCSCR
'00050000101A6000';Tadpole Treble;wup-n-atae;-;-;-;usa;yes;'00050000101A6000';720;60;SYNCSCR
'00050000101A6100';Shantae-Risky s Revenge Directo s Cut;wup-n-arre;-;-;-;usa;yes;'00050000101A6100';1080;60;SYNCSCR
'00050000101A6200';Lego Jurassic World;wup-n-alje;00wr;-;v0;usa;yes;'00050000101A5C00';720;30;SYNCSCR
'00050000101A6300';Cube Life-Island Survival;wup-p-acup;00yr;-;v1;eur;yes;'00050000101A6300';720;60;SYNCSCR
'00050000101A6400';Cube Life-Island Survival;wup-n-acue;00yr;-;v0;usa;yes;'00050000101A6300';720;60;SYNCSCR
'00050000101A6500';Kung Fu Panda Showdown Of Legendary Legends;wup-n-bkfe;00vz;-;v0,v16;usa;yes;'00050000101AA500';720;60;SYNCSCR
'00050000101A6700';Suspension Railroad Simulator;wup-p-as3p;-;-;v0;eur;yes;'00050000101A6700';720;60;SYNCSCR
'00050000101A6900';OlliOlli;wup-n-alle;00ub;-;v17;usa;yes;'00050000101A5E00';720;60;SYNCSCR
'00050000101A7200';Wild Gunman;wup-n-feue;-;-;-;usa;yes;'00050000101A7300';720;60;SYNCSCR
'00050000101A7300';Wild Gunman;wup-n-feup;-;-;v0;eur;yes;'00050000101A7300';720;60;SYNCSCR
'00050000101A7500';Baseball Simulator 1000;wup-n-feve;-;-;-;usa;yes;'00050000101A7500';720;60;SYNCSCR
'00050000101A7700';Dig Dug II;wup-n-fewe;-;-;-;usa;yes;'00050000101A7700';720;60;SYNCSCR
'00050000101A7800';Dig Dug II;wup-n-fewp;-;-;v0;eur;yes;'00050000101A7700';720;60;SYNCSCR
'00050000101A7A00';Front Line;-;-;-;v0;jpn;yes;'00050000101A7A00';720;60;SYNCSCR
'00050000101A7C00';Space Invaders;-;-;-;v0;jpn;yes;'00050000101A7C00';720;60;SYNCSCR
'00050000101A7D00';Darius Twin;-;-;-;v0;jpn;yes;'00050000101A7D00';720;60;SYNCSCR
'00050000101A7E00';Bit Dungeon+;wup-n-btde;-;-;-;usa;yes;'00050000101A7E00';720;60;SYNCSCR
'00050000101A7F00';Shiftlings;wup-n-alge;-;-;v0;usa;yes;'00050000101A7F00';720;60;SYNCSCR
'00050000101A8000';uWordsmith;wup-n-auwe;-;-;v0;usa;yes;'00050000101A8000';720;60;SYNCSCR
'00050000101A8100';Dodge Club Party;wup-n-bdge;-;-;-;usa;yes;'00050000101A8100';720;60;SYNCSCR
'00050000101A8200';Epic Dumpster Bear;wup-n-bdpe;-;-;-;usa;yes;'00050000101A8200';720;60;SYNCSCR
'00050000101A8300';Journey of a Special Average Balloon;wup-n-ajbe;-;-;v16;usa;yes;'00050000101A8300';720;60;SYNCSCR
'00050000101A8600';Puzzle Monkeys;wup-n-bpze;-;-;v0;usa;yes;'00050000101A8600';720;60;SYNCSCR
'00050000101A8700';Suspension Railroad Simulator;wup-n-bsue;-;-;v0;usa;yes;'00050000101A6700';720;60;SYNCSCR
'00050000101A8900';Breezeblox;wup-n-brze;-;-;v0;usa;yes;'00050000101A8900';720;60;SYNCSCR
'00050000101A9100';Showtime;wup-n-br9j;-;-;v64;jpn;yes;'00050000101A9100';720;60;SYNCSCR
'00050000101A9200';Onimusha Tactics;wup-n-pckp;-;-;-;eur;yes;'00050000101A9300';720;60;SYNCSCR
'00050000101A9300';Onimusha Tactics;wup-n-pcke;-;-;v0;usa;yes;'00050000101A9300';720;60;SYNCSCR
'00050000101A9400';Onimusha Tactics;wup-n-pckj;-;-;v0;jpn;yes;'00050000101A9400';720;60;SYNCSCR
'00050000101A9500';Shantae And The Pirate s Curse;wup-p-bsxp;00wy;-;v16;eur;yes;'00050000101A5F00';1080;60;SYNCSCR
'00050000101A9600';Shantae-Risky s Revenge Directo s Cut;wup-p-arrp;-;-;-;eur;yes;'00050000101A6100';1080;60;SYNCSCR
'00050000101A9800';Pocky And Rocky With Becky;wup-n-pcje;-;-;v0;eur;yes;'00050000101A9800';720;60;SYNCSCR
'00050000101A9900';Car Battler Joe;wup-n-pcle;-;-;v0;usa;yes;'00050000101A9900';720;60;SYNCSCR
'00050000101A9B00';Rakoo And Friends;wup-p-arvp;-;-;v0;eur;yes;'00050000101A9B00';720;60;SYNCSCR
'00050000101A9C00';Chompy Chomp Chomp Party;wup-p-bchp;-;-;-;eur;yes;'00050000101A9C00';720;60;SYNCSCR
'00050000101A9E00';Chompy Chomp Chomp Party;wup-n-bche;-;-;-;usa;yes;'00050000101A9C00';720;60;SYNCSCR
'00050000101A9F00';Dot Arcade;wup-n-bdae;147;-;v16;usa;yes;'00050000101A9F00';720;60;SYNCSCR
'00050000101AA100';Paparazzi;wup-n-bppe;-;-;v16;usa;yes;'00050000101AA100';720;60;SYNCSCR
'00050000101AA200';Vector Assault;wup-n-apje;-;-;v1;usa;yes;'00050000101AA200';720;60;SYNCSCR
'00050000101AA300';SDK Spriter;wup-n-aske;-;-;-;usa;yes;'00050000101AA300';720;60;SYNCSCR
'00050000101AA500';Kung Fu Panda Showdown Of Legendary Legends;wup-p-bkfp;00vz;-;v32;eur;yes;'00050000101AA500';720;60;SYNCSCR
'00050000101AAC00';Red Riding Hood;wup-p-arhp;-;-;v0;eur;yes;'0005000010190400';720;60;SYNCSCR
'00050000101AAF00';Factotum;wup-n-bfte;-;-;v0;usa;yes;'00050000101AAF00';720;60;SYNCSCR
'00050000101AB100';Outer World 20th Anniversary Edition;wup-n-weuj;-;-;v0;jpn;yes;'00050000101AB100';720;60;SYNCSCR
'00050000101ABB00';Color Bombs;wup-n-bw2e;-;-;v1;usa;yes;'00050000101ABB00';720;60;SYNCSCR
'00050000101ABC00';Kirby And The Rainbow Curse;wup-n-axye;1;-;v16;usa;yes;'00050000101ABC00';720;60;SYNCSCR
'00050000101ABE00';Wario-Master Of Disguise;wup-n-dale;-;-;-;usa;yes;'00050000101ABE00';720;60;SYNCSCR
'00050000101ABF00';Wario-Master Of Disguise;wup-n-dalp;-;-;v0;eur;yes;'00050000101ABF00';720;60;SYNCSCR
'00050000101AC100';Star Fox Command;wup-n-dame;-;-;v0;usa;yes;'00050000101AC100';720;60;SYNCSCR
'00050000101AC200';Star Fox Command;wup-n-damp;-;-;v0;eur;yes;'00050000101AC100';720;60;SYNCSCR
'00050000101AC400';Star Fox 64;wup-n-naje;-;-;-;eur;yes;'00050000101AC400';720;60;SYNCSCR
'00050000101AC600';Wave Race 64;wup-n-nake;-;-;-;eur;yes;'00050000101AC600';720;60;SYNCSCR
'00050000101AC700';Adventure Time-Finn And Jake Investigations;wup-n-bfne;00vz;-;v0;usa;yes;'00050000101AC700';1080;60;SYNCSCR
'00050000101AC900';Disney Infinity3 Edition;wup-n-bd3e;004q;-;v32;usa;yes;'00050000101B3D00';720;60;SYNCSCR
'00050000101ACA00';Free Balling;wup-n-bfre;-;-;-;usa;yes;'00050000101ACA00';720;60;SYNCSCR
'00050000101ACB00';Psyscrolr;wup-n-bpye;-;-;v16;usa;yes;'00050000101ACB00';720;60;SYNCSCR
'00050000101ACC00';Shiftlings;wup-p-asxp;-;-;v0;eur;yes;'00050000101A7F00';720;60;SYNCSCR
'00050000101ACF00';Medabots AX Rokusho;wup-n-pcpp;-;-;v0;eur;yes;'00050000101ACF00';720;60;SYNCSCR
'00050000101AD000';Medabots AX Rokusho;wup-n-pcpe;-;-;-;usa;yes;'00050000101AD000';720;60;SYNCSCR
'00050000101AD100';G;wup-n-pcpj;-;-;v0;jpn;yes;'00050000101AD100';720;60;SYNCSCR
'00050000101AD200';Medabots AX Metabee.;wup-n-pcqp;-;-;v0;eur;yes;'00050000101AD200';720;60;SYNCSCR
'00050000101AD300';Medabots AX Metabee;wup-n-pcqe;-;-;-;usa;yes;'00050000101AD300';720;60;SYNCSCR
'00050000101AD800';Cube Blitz;wup-n-blze;-;-;v1;usa;yes;'00050000101AD800';720;60;SYNCSCR
'00050000101AD900';Dare Up Adrenaline;wup-n-bdue;-;-;v1;usa;yes;'00050000101AD900';720;60;SYNCSCR
'00050000101ADE00';Space Hulk;wup-n-bhke;-;-;-;usa;yes;'00050000101ADE00';720;60;SYNCSCR
'00050000101AE300';Toto Temple Deluxe;wup-n-bt2e;-;-;v1;usa;yes;'00050000101AE300';720;60;SYNCSCR
'00050000101AE400';Contra Advance-The Alien Wars Ex;wup-n-pcsp;-;-;v0;eur;yes;'00050000101AE400';720;60;SYNCSCR
'00050000101AE500';Contra Advance-The Alien Wars Ex;wup-n-pcse;-;-;-;usa;yes;'00050000101AE500';720;60;SYNCSCR
'00050000101AE700';Konami Krazy Racers;wup-n-pctp;-;-;v0;eur;yes;'00050000101AE700';720;60;SYNCSCR
'00050000101AE800';Konami Krazy Racers;wup-n-pcte;-;-;-;usa;yes;'00050000101AE800';720;60;SYNCSCR
'00050000101AEB00';SDK Paint;wup-p-wspp;-;-;v16;eur;yes;'000500001017EB00';720;60;SYNCSCR
'00050000101AEF00';Midnight;wup-n-bmde;-;-;v0;usa;yes;'00050000101AEF00';720;60;SYNCSCR
'00050000101AF400';PixlCross;wup-n-axle;-;-;-;usa;yes;'00050000101AF400';720;60;SYNCSCR
'00050000101AFA00';Tilelicious-Delicious Tiles;wup-n-btse;-;-;v0;usa;yes;'00050000101AFA00';720;60;SYNCSCR
'00050000101AFC00';Puzzle Monkeys;wup-p-bpzp;-;-;v0;eur;yes;'00050000101A8600';720;60;SYNCSCR
'00050000101AFD00';Crab Cakes Rescue;wup-n-bcee;-;-;v0;usa;yes;'00050000101AFD00';720;60;SYNCSCR
'00050000101AFE00';Adventure Time-Finn And Jake Investigations;wup-p-bfnp;00vz;-;v0;eur;yes;'00050000101AC700';1080;60;SYNCSCR
'00050000101B0000';Candy Hoarder;wup-p-bcqe;-;-;-;usa;yes;'00050000101B0000';720;60;SYNCSCR
'00050000101B0100';Funk Of Titans;wup-n-bfse;-;-;v16;usa;yes;'00050000101B0100';720;60;SYNCSCR
'00050000101B0200';PixelJunk Monsters;wup-n-bphe;-;-;-;usa;yes;'00050000101E1200';720;60;SYNCSCR
'00050000101B0400';Star Fox Zero;wup-n-afxe;1;-;16;usa;yes;'00050000101B0400';720;60;SYNCSCR
'00050000101B0500';Star Fox Zero;wup-p-afxp;-;-;-;eur;yes;'00050000101B0400';720;60;SYNCSCR
'00050000101B0700';Rhythm Heaven Fever;wup-n-vake;-;-;-;usa;yes;'00050000101B0700';720;60;SYNCSCR
'00050000101B0800';Beat the Beat-Rhythm Paradise;wup-n-vakp;-;-;-;eur;yes;'00050000101B0800';720;60;SYNCSCR
'00050000101B0A00';Sin And Punishment-Star Successor;wup-n-vale;-;-;v1;usa;yes;'00050000101B0A00';720;60;SYNCSCR
'00050000101B0B00';Sin And Punishment-Star Successor Of The Skies;wup-n-valp;-;-;v0;eur;yes;'00050000101B0B00';720;60;SYNCSCR
'00050000101B0F00';TLOZ Skyward Sword;-;-;-;v0;jpn;yes;'00050000101B0F00';720;60;SYNCSCR
'00050000101B1000';TLOZ Skyward Sword;wup-n-vane;-;-;-;usa;yes;'00050000101B1000';720;60;SYNCSCR
'00050000101B1100';TLOZ Skyward Sword;wup-n-vanp;-;-;-;eur;yes;'00050000101B1000';720;60;SYNCSCR
'00050000101B1300';Pandora s Tower;wup-n-vape;-;-;v0;usa;yes;'00050000101B1300';720;60;SYNCSCR
'00050000101B1400';Pandora s Tower;wup-n-vapp;-;-;v0;eur;yes;'00050000101B1300';720;60;SYNCSCR
'00050000101B1500';Reginleiv;wup-n-vaqj;-;-;v0;jpn;yes;'00050000101B1500';720;60;SYNCSCR
'00050000101B1600';Kirby s Epic Yarn;-;-;-;v0;jpn;yes;'00050000101B1600';576;60;SYNCSCR
'00050000101B1700';Kirby s Epic Yarn;wup-n-vare;-;-;-;usa;yes;'00050000101B1700';576;60;SYNCSCR
'00050000101B1800';Kirby s Epic Yarn;wup-n-varp;-;-;v0;eur;yes;'00050000101B1600';576;60;SYNCSCR
'00050000101B1900';Mario Sports Mix;wup-n-vasj;-;-;-;jpn;yes;'00050000101B1A00';720;60;SYNCSCR
'00050000101B1A00';Mario Sports Mix;wup-n-vase;-;-;-;usa;yes;'00050000101B1A00';720;60;SYNCSCR
'00050000101B1B00';Mario Sports Mix;wup-n-vasp;-;-;v0;eur;yes;'00050000101B1A00';720;60;SYNCSCR
'00050000101B2400';ProjectZero 2-Wii Edition;wup-n-vawp;-;-;-;eur;yes;'00050000101B2400';720;60;SYNCSCR
'00050000101B2600';Excitebots Trick Racing;wup-n-vaxe;-;-;-;usa;yes;'00050000101B2600';720;60;SYNCSCR
'00050000101B2700';Lego3;wup-n-btmj;-;-;v0;jpn;yes;'00050000101B2700';720;30;SYNCSCR
'00050000101B2800';The Fall;wup-p-btfp;-;-;v0;eur;yes;'0005000010189300';720;60;SYNCSCR
'00050000101B2900';Dragon Fantasy-The Black Tome Of Ice;wup-n-afye;-;-;-;usa;yes;'00050000101B2900';720;60;SYNCSCR
'00050000101B2A00';Dragon Fantasy-The Volumes Of Westeria;wup-n-adwe;-;-;v1;usa;yes;'00050000101B2A00';720;60;SYNCSCR
'00050000101B2C00';ShÅutshimi;wup-n-bsee;-;-;-;usa;yes;'00050000101B2C00';720;60;SYNCSCR
'00050000101B2E00';Tri-Strip;wup-n-atpe;-;-;v0;usa;yes;'00050000101B2E00';720;60;SYNCSCR
'00050000101B2F00';2014;wup-n-bdkj;-;-;v0;jpn;yes;'00050000101B2F00';720;60;SYNCSCR
'00050000101B3000';2014;wup-n-bmjj;-;-;v0;jpn;yes;'00050000101B3000';720;60;SYNCSCR
'00050000101B3100';2014;wup-n-bysj;-;-;v0;jpn;yes;'00050000101B3100';720;60;SYNCSCR
'00050000101B3600';2014;wup-n-altj;-;-;v0;jpn;yes;'00050000101B3600';720;60;SYNCSCR
'00050000101B3800';Fire Emblem-Shadow Dragon;wup-n-dane;-;-;-;usa;yes;'00050000101B3800';720;60;SYNCSCR
'00050000101B3900';Fire Emblem-Shadow Dragon;wup-n-danp;-;-;v0;eur;yes;'00050000101B3800';720;60;SYNCSCR
'00050000101B3B00';Metroid Prime Hunters;wup-n-dape;-;-;-;usa;yes;'00050000101B3B00';720;60;SYNCSCR
'00050000101B3C00';Metroid Prime Hunters;wup-n-dapp;-;-;-;eur;yes;'00050000101B3B00';720;60;SYNCSCR
'00050000101B3D00';Disney Infinity 3;wup-p-bd3p;004q;-;v32;eur;yes;'00050000101B3D00';720;60;SYNCSCR
'00050000101B3E00';Disney Infinity 3;wup-p-bd3z;004q;-;v32;eur;yes;'00050000101B3D00';720;60;SYNCSCR
'00050000101B4100';Amiibo;wup-n-aavj;-;-;v0;jpn;yes;'00050000101B4100';720;60;SYNCSCR
'00050000101B4200';Amiibo Tap-Nintendo s Greatest Bits;wup-n-aave;-;-;v0;usa;yes;'00050000101B4200';720;60;SYNCSCR
'00050000101B4300';Amiibo Touch And Play-Nintendo Classics Highlights;wup-p-aavp;-;-;v0;eur;yes;'00050000101B4300';720;60;SYNCSCR
'00050000101B4400';Chariot;wup-n-wc4j;-;-;v1;jpn;yes;'0005000010179900';720;60;SYNCSCR
'00050000101B4600';Mario Kart 64;wup-n-nale;-;-;-;eur;yes;'00050000101B4600';720;60;SYNCSCR
'00050000101B4800';Sin And Punishment;wup-n-name;-;-;v0;eur;yes;'00050000101B4800';720;60;SYNCSCR
'00050000101B4900';Blockara;wup-n-blre;-;-;-;usa;yes;'00050000101B4900';720;60;SYNCSCR
'00050000101B4E00';Funk Of Titans;wup-p-bfsp;-;-;v0;eur;yes;'00050000101B0100';720;60;SYNCSCR
'00050000101B4F00';Asteroid Quarry;wup-n-aqye;-;-;v0;usa;yes;'00050000101B4F00';720;60;SYNCSCR
'00050000101B5100';Kirby And the Rainbow Paintbrush;wup-p-axyp;1;-;v0;eur;yes;'00050000101B5100';720;60;SYNCSCR
'00050000101B5500';Hogan s Alley;wup-n-fhae;-;-;-;usa;yes;'00050000101B5600';720;60;SYNCSCR
'00050000101B5600';Hogan s Alley;wup-n-fhap;-;-;v0;eur;yes;'00050000101B5600';720;60;SYNCSCR
'00050000101B5A00';Star Tropics;wup-n-fe2e;-;-;-;usa;yes;'00050000101B5A00';720;60;SYNCSCR
'00050000101B5B00';Star Tropics;wup-n-fe2p;-;-;v0;eur;yes;'00050000101B5A00';720;60;SYNCSCR
'00050000101B5C00';Zoda s Revenge-Star Tropics II;wup-n-fe3e;-;-;-;usa;yes;'00050000101B5C00';720;60;SYNCSCR
'00050000101B5D00';Zoda s Revenge-Star Tropics II;wup-n-fe3p;-;-;v0;eur;yes;'00050000101B5C00';720;60;SYNCSCR
'00050000101B5E00';Splashy Duck;wup-p-bwlp;-;-;-;eur;yes;'00050000101B5E00';720;60;SYNCSCR
'00050000101B5F00';Tabletop Gallery;wup-p-atyp;-;-;v0;eur;yes;'00050000101B5F00';720;60;SYNCSCR
'00050000101B6000';Space Hulk;wup-p-bhkp;-;-;-;eur;yes;'00050000101ADE00';720;60;SYNCSCR
'00050000101B6500';Tengami;wup-n-wg3j;-;-;v0;jpn;yes;'0005000010155B00';720;60;SYNCSCR
'00050000101B7700';Hospital.6;wup-n-va6j;-;-;v0;jpn;yes;'00050000101B7700';720;60;SYNCSCR
'00050000101B7800';Trauma Team;wup-n-va6e;-;-;-;usa;yes;'00050000101B7800';720;60;SYNCSCR
'00050000101B7D00';Lost in Shadow;wup-n-va8e;-;-;-;usa;yes;'00050000101B7D00';720;60;SYNCSCR
'00050000101B7E00';A Shadow s Tale;wup-n-va8p;-;-;-;eur;yes;'00050000101B7E00';720;60;SYNCSCR
'00050000101B8400';Mortar Melon;wup-n-amte;-;-;v2;usa;yes;'00050000101B8400';720;60;SYNCSCR
'00050000101B8500';Skylanders SuperChargers Portal Owner s Pack;wup-n-bs5e;52;-;v0;usa;yes;'00050000101BFC00';720;60;SYNCSCR
'00050000101B8900';Kirby Canvas Curse;wup-n-daqe;-;-;-;usa;yes;'00050000101B8900';576;60;SYNCSCR
'00050000101B8A00';Kirby Power Paintbrush;wup-n-daqp;-;-;-;eur;yes;'00050000101B8A00';576;60;SYNCSCR
'00050000101B8C00';TLOZ Spirit Tracks;wup-n-dare;-;-;-;usa;yes;'00050000101B8C00';720;60;SYNCSCR
'00050000101B8D00';TLOZ Spirit Tracks;wup-n-darp;-;-;-;eur;yes;'00050000101B8C00';720;60;SYNCSCR
'00050000101B9000';Just Dance 2016;wup-n-aj6e;41;-;v0;usa;yes;'00050000101B9000';720;60;SYNCSCR
'00050000101B9600';Super Destronaut;wup-n-asje;-;-;v0;usa;yes;'00050000101B9600';720;60;SYNCSCR
'00050000101B9700';SDK Spriter;wup-p-askp;-;-;-;eur;yes;'00050000101AA300';720;60;SYNCSCR
'00050000101B9800';Just Dance 2016;wup-p-aj6p;41;-;v0;eur;yes;'00050000101B9000';720;60;SYNCSCR
'00050000101B9900';Lost Reavers;wup-p-aphp;-;-;-;eur;yes;'000500001018D900';720;60;SYNCSCR
'00050000101B9B00';Mutant Mudds Super Challenge;wup-n-amue;-;-;-;usa;yes;'00050000101B9B00';720;60;SYNCSCR
'00050000101B9C00';Polarium Advance;wup-n-pcxp;-;-;-;eur;yes;'00050000101B9C00';720;60;SYNCSCR
'00050000101B9D00';Polarium Advance;wup-n-pcxe;-;-;-;usa;yes;'00050000101B9C00';720;60;SYNCSCR
'00050000101B9F00';Extreme Exorcism;wup-p-aeep;-;-;v0;eur;yes;'00050000101B9F00';720;60;SYNCSCR
'00050000101BA000';Severed;wup-p-bsjp;-;-;-;eur;yes;'00050000101BA000';720;60;SYNCSCR
'00050000101BA400';Guitar Hero Live;wup-p-agne;52;-;v32;usa;notmd;'00050000101BA400';720;60;SYNCSCR
'00050000101BA500';Extreme Exorcism;wup-n-aeee;-;-;v0;usa;yes;'00050000101B9F00';720;60;SYNCSCR
'00050000101BA700';Pentapuzzle;wup-n-ap8e;-;-;v0;usa;yes;'00050000101BA700';720;60;SYNCSCR
'00050000101BA900';Severed;wup-n-bsje;-;-;-;usa;yes;'00050000101BA000';720;60;SYNCSCR
'00050000101BAA00';Totem Topple;wup-n-atte;010c;-;v16;usa;yes;'00050000101BAA00';720;60;SYNCSCR
'00050000101BAF00';The Legend Of Zelda-majora'smask;wup-n-nane;-;-;-;usa;yes;'00050000101BAF00';720;60;SYNCSCR
'00050000101BB000';The Legend Of Zelda-majora'smask;wup-n-nanp;-;-;-;eur;yes;'00050000101BAF00';720;60;SYNCSCR
'00050000101BB200';Yoshi s Story;wup-n-nape;-;-;-;eur,usa;yes;'00050000101BB200';720;60;SYNCSCR
'00050000101BB300';ZaciSa Defense Of The Crayon Dimensions;wup-p-wlsp;008v;-;v0;eur;yes;'00050000101BB300';720;60;SYNCSCR
'00050000101BB400';Teslagrad;wup-n-wgdj;-;-;v0;jpn;yes;'0005000010161B00';720;60;SYNCSCR
'00050000101BB700';Blocky Bot;wup-p-bybp;-;-;v0;eur;yes;'00050000101BB700';720;60;SYNCSCR
'00050000101BB800';Elliot Quest;wup-p-beqp;011a;-;v16;eur;yes;'000500001019AD00';720;60;SYNCSCR
'00050000101BB900';F-zero;wup-n-pcyj;-;-;v0;jpn;yes;'0005000010119900';720;60;SYNCSCR
'00050000101BBC00';Astral Breakers;wup-n-bs6e;-;-;v2;usa;yes;'00050000101BBC00';720;60;SYNCSCR
'00050000101BBD00';Bubble Gum Popper;wup-n-bble;-;-;v1;usa;yes;'00050000101BBD00';720;60;SYNCSCR
'00050000101BC200';Santa Factory;wup-n-bs4e;-;-;v0;usa;yes;'00050000101BC200';720;60;SYNCSCR
'00050000101BC300';Beatbuddy;wup-p-btbp;-;-;v0;eur;yes;'00050000101A4300';720;60;SYNCSCR
'00050000101BC400';Plenty Of Fishies;wup-p-wfpp;-;-;-;eur;yes;'0005000010179500';720;60;SYNCSCR
'00050000101BC500';Mortar Melon;wup-p-amtp;-;-;-;eur;yes;'00050000101B8400';720;60;SYNCSCR
'00050000101BC600';Guitar Hero Live;wup-p-agnp;52;-;v32;eur;notmd;'00050000101BA400';720;60;SYNCSCR
'00050000101BC700';Blocky Bot;wup-n-bybe;-;-;v1;usa;yes;'00050000101BB700';720;60;SYNCSCR
'00050000101BC800';Paranautical Activity;wup-n-apre;-;-;-;usa;yes;'00050000101BC800';720;60;SYNCSCR
'00050000101BC900';Aperion Cyberstorm;wup-p-acye;-;-;-;usa;yes;'00050000101BC900';720;60;SYNCSCR
'00050000101BCA00';Napster;wup-n-anap;-;-;-;eur;yes;'00050000101BCA00';720;60;SYNCSCR
'00050000101BCB00';Rhapsody-Music And Radio;wup-n-anae;-;-;-;usa;yes;'00050000101BCB00';720;60;SYNCSCR
'00050000101BCD00';Underground;wup-n-buge;-;-;v0;usa;yes;'0005000010187100';720;60;SYNCSCR
'00050000101BCE00';Woah Dave;wup-n-awee;-;-;v2;usa;yes;'00050000101BCE00';720;60;SYNCSCR
'00050000101BCF00';Word Search by Powgi;wup-n-awbe;-;-;v1;usa;yes;'00050000101CF900';720;60;SYNCSCR
'00050000101BD000';Super Paper Mario;-;-;-;v0;jpn;yes;'00050000101BD000';720;60;SYNCSCR
'00050000101BD100';Super Paper Mario;wup-n-vbbe;-;-;-;usa;yes;'00050000101BD000';720;60;SYNCSCR
'00050000101BD200';Super Paper Mario;wup-n-vbbp;-;-;-;eur;yes;'00050000101BD200';720;60;SYNCSCR
'00050000101BD700';Resident Evil 4 Wii Edition;wup-n-vbde;-;-;-;usa;yes;'00050000101BD700';720;60;SYNCSCR
'00050000101BD800';Resident Evil 4 Wii Edition;wup-n-vbdp;-;-;v0;eur;yes;'00050000101BD700';720;60;SYNCSCR
'00050000101BDA00';Zack And Wiki-Quest For Barbaros Treasure;wup-n-vbee;-;-;-;usa;yes;'00050000101BDA00';720;60;SYNCSCR
'00050000101BDB00';Zack And Wiki-Quest For Barbaros Treasure;wup-n-vbep;-;-;-;eur;yes;'00050000101BDB00';720;60;SYNCSCR
'00050000101BDC00';Mario Strikers Charged Football;-;-;-;v0;jpn;yes;'00050000101BDC00';720;60;SYNCSCR
'00050000101BDD00';Mario Strikers Charged Football;wup-n-vbfp;-;-;-;eur;yes;'00050000101BDC00';720;60;SYNCSCR
'00050000101BDE00';Wario Land-Shake It;-;-;-;v0;jpn;yes;'00050000101BDE00';720;60;SYNCSCR
'00050000101BDF00';Wario Land-Shake It;wup-n-vbge;-;-;-;usa;yes;'00050000101BDF00';720;60;SYNCSCR
'00050000101BE000';Wario Land-The Shake Dimension;wup-n-vbgp;-;-;-;eur;yes;'00050000101BE000';720;60;SYNCSCR
'00050000101BE100';Mario Super Sluggers;-;-;-;v0;jpn;yes;'00050000101BE100';720;60;SYNCSCR
'00050000101BE200';Mario Super Sluggers;wup-n-vbhe;-;-;-;usa;yes;'00050000101BE100';720;60;SYNCSCR
'00050000101BE600';Mario Strikers Charged;wup-n-vbfe;-;-;-;usa;yes;'00050000101BE600';720;60;SYNCSCR
'00050000101BE900';Lego Marvel Avengers;wup-p-alrp;00wr;-;v16;eur;yes;'00050000101BE900';720;30;SYNCSCR
'00050000101BEC00';Star Fox Guard;wup-n-bwfe;-;-;-;usa;yes;'00050000101BEC00';720;60;SYNCSCR
'00050000101BED00';Star Fox Guard;wup-p-bwfp;-;-;-;eur;yes;'00050000101BEC00';720;60;SYNCSCR
'00050000101BEF00';Lego Marvel Avengers;wup-n-alre;00wr;-;v16;usa;yes;'00050000101BE900';720;30;SYNCSCR
'00050000101BF000';Race The Sun;wup-n-arce;-;-;v1;usa;yes;'00050000101BF000';720;60;SYNCSCR
'00050000101BF400';Shutshimi;wup-p-bsep;-;-;-;eur;yes;'00050000101BF400';720;60;SYNCSCR
